contractSymbol,optionType,expiration,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL230616C00195000,call,2023-06-16,2022-12-09 20:56:58,195.0,1.42,1.38,1.44,-0.0200001,-1.3888958,3381,38245,0.3182441223144531,False,REGULAR,USD
AAPL230616C00200000,call,2023-06-16,2022-12-09 20:44:25,200.0,1.11,1.07,1.13,-0.00999999,-0.89285624,143,13161,0.3177558459472656,False,REGULAR,USD
AAPL230616C00210000,call,2023-06-16,2022-12-09 19:42:44,210.0,0.73,0.62,0.68,0.030000031,4.285719,3,11019,0.3161689477539062,False,REGULAR,USD
AAPL230616C00220000,call,2023-06-16,2022-12-09 20:30:56,220.0,0.44,0.38,0.42,0.02000001,4.7619076,47,6479,0.31690136230468746,False,REGULAR,USD
AAPL230616C00230000,call,2023-06-16,2022-12-07 19:01:57,230.0,0.25,0.23,0.27,-0.00999999,-3.8461502,5,4432,0.3198310205078124,False,REGULAR,USD
AAPL230616C00240000,call,2023-06-16,2022-12-07 16:54:25,240.0,0.18,0.13,0.18,0.0,0.0,3,7785,0.3242255078124999,False,REGULAR,USD
AAPL230616C00250000,call,2023-06-16,2022-12-09 18:41:13,250.0,0.13,0.1,0.12,0.009999998,8.333332,6,13724,0.3276434423828125,False,REGULAR,USD
AAPL230616C00260000,call,2023-06-16,2022-12-08 20:09:10,260.0,0.09,0.06,0.09,0.0,0.0,15,5508,0.3354558642578125,False,REGULAR,USD
AAPL230616C00270000,call,2023-06-16,2022-12-07 16:40:16,270.0,0.07,0.03,0.07,0.0,0.0,5,2278,0.3437565625,False,REGULAR,USD
AAPL230616C00280000,call,2023-06-16,2022-11-28 14:58:53,280.0,0.05,0.02,0.05,0.0,0.0,1,3636,0.34766277343749996,False,REGULAR,USD
AAPL230616C00290000,call,2023-06-16,2022-12-08 15:37:17,290.0,0.04,0.01,0.04,0.0,0.0,4,1994,0.35547519531249994,False,REGULAR,USD
AAPL230616C00300000,call,2023-06-16,2022-12-09 20:35:03,300.0,0.03,0.02,0.04,0.01,50.0,7,14171,0.3711000390625,False,REGULAR,USD
AAPL230616C00060000,put,2023-06-16,2022-12-09 19:11:11,60.0,85.14,83.1,83.9,1.3600006,1.6233,1,27513,0.7795432202148438,True,REGULAR,USD
AAPL230616C00065000,put,2023-06-16,2022-11-29 17:40:37,65.0,78.1,78.3,79.1,0.0,0.0,24,3268,0.7386500744628905,True,REGULAR,USD
AAPL230616C00070000,put,2023-06-16,2022-12-09 14:43:58,70.0,73.4,73.55,74.35,-1.0499954,-1.4103364,2,3489,0.7028838305664062,True,REGULAR,USD
AAPL230616C00075000,put,2023-06-16,2022-12-07 14:43:10,75.0,69.0,68.85,69.7,0.0,0.0,5,2334,0.6728548339843752,True,REGULAR,USD
AAPL230616C00080000,put,2023-06-16,2022-12-06 18:56:44,80.0,66.1,64.2,65.0,0.0,0.0,5,1158,0.6408727319335938,True,REGULAR,USD
AAPL230616C00085000,put,2023-06-16,2022-11-28 17:23:14,85.0,63.17,59.55,60.35,0.0,0.0,4,442,0.6092568371582032,True,REGULAR,USD
AAPL230616C00090000,put,2023-06-16,2022-12-07 14:43:52,90.0,55.0,55.1,55.75,0.0,0.0,4,2639,0.5837443969726561,True,REGULAR,USD
AAPL230616C00095000,put,2023-06-16,2022-12-07 19:32:13,95.0,50.05,50.7,51.15,0.0,0.0,18,855,0.5570112658691408,True,REGULAR,USD
AAPL230616C00100000,put,2023-06-16,2022-12-09 20:36:01,100.0,47.8,46.35,46.85,1.0,2.1367521,3,6849,0.5360764166259766,True,REGULAR,USD
AAPL230616C00105000,put,2023-06-16,2022-12-05 19:58:15,105.0,45.82,41.95,42.65,0.0,0.0,2,549,0.5128222546386718,True,REGULAR,USD
AAPL230616C00110000,put,2023-06-16,2022-12-09 15:15:02,110.0,38.23,38.0,38.3,-0.27000046,-0.70129985,5,3998,0.4978077563476563,True,REGULAR,USD
AAPL230616C00115000,put,2023-06-16,2022-12-07 20:43:01,115.0,35.8,33.95,34.3,2.9199982,8.880773,15,1475,0.4783377362060547,True,REGULAR,USD
AAPL230616C00120000,put,2023-06-16,2022-12-09 15:57:28,120.0,31.9,30.2,30.5,1.3999996,4.5901628,50,2741,0.4612480633544922,True,REGULAR,USD
AAPL230616C00125000,put,2023-06-16,2022-12-09 14:54:48,125.0,26.28,26.55,26.85,-0.80999947,-2.9900312,2,2399,0.44431097686767573,True,REGULAR,USD
AAPL230616C00130000,put,2023-06-16,2022-12-08 19:11:09,130.0,23.06,23.1,23.45,0.0,0.0,1,5102,0.42969320312500003,True,REGULAR,USD
AAPL230616C00135000,put,2023-06-16,2022-12-09 18:51:27,135.0,21.5,19.9,20.15,1.2000008,5.911334,88,3935,0.4128476684570312,True,REGULAR,USD
AAPL230616C00140000,put,2023-06-16,2022-12-09 20:55:43,140.0,17.2,16.95,17.2,-0.19999886,-1.1494187,136,14475,0.39978627563476565,True,REGULAR,USD
AAPL230616C00145000,put,2023-06-16,2022-12-09 19:50:45,145.0,14.7,14.3,14.55,0.09999943,0.6849276,142,12521,0.38867798828125,False,REGULAR,USD
AAPL230616C00150000,put,2023-06-16,2022-12-09 20:41:57,150.0,12.35,11.85,12.05,0.15000057,1.2295129,172,21801,0.37555556091308595,False,REGULAR,USD
AAPL230616C00155000,put,2023-06-16,2022-12-09 20:23:38,155.0,10.5,9.75,9.9,0.4499998,4.47761,106,16760,0.36511865356445317,False,REGULAR,USD
AAPL230616C00160000,put,2023-06-16,2022-12-09 20:59:58,160.0,7.95,7.85,8.05,-0.19999981,-2.4539855,80,26526,0.3561465753173828,False,REGULAR,USD
AAPL230616C00165000,put,2023-06-16,2022-12-09 20:44:50,165.0,6.59,6.3,6.45,0.0,0.0,113,11160,0.34766277343749996,False,REGULAR,USD
AAPL230616C00170000,put,2023-06-16,2022-12-09 20:59:52,170.0,5.04,4.95,5.1,-0.010000229,-0.19802433,586,19298,0.33991138610839844,False,REGULAR,USD
AAPL230616C00175000,put,2023-06-16,2022-12-09 20:59:59,175.0,3.95,3.95,4.05,0.029999971,0.7653054,238,31266,0.3350896569824219,False,REGULAR,USD
AAPL230616C00180000,put,2023-06-16,2022-12-09 20:56:40,180.0,3.1,3.05,3.1,-0.05000019,-1.5873077,431,23656,0.3276434423828125,False,REGULAR,USD
AAPL230616C00185000,put,2023-06-16,2022-12-09 20:48:59,185.0,2.47,2.33,2.42,0.00999999,0.40650368,225,11543,0.3242255078124999,False,REGULAR,USD
AAPL230616C00190000,put,2023-06-16,2022-12-09 20:48:36,190.0,1.9,1.79,1.87,0.0,0.0,157,10147,0.32092964233398436,False,REGULAR,USD
AAPL230616C00195000,put,2023-06-16,2022-12-09 20:56:58,195.0,1.42,1.38,1.44,-0.0200001,-1.3888958,3381,38245,0.3182441223144531,False,REGULAR,USD
AAPL230616C00200000,put,2023-06-16,2022-12-09 20:44:25,200.0,1.11,1.07,1.13,-0.00999999,-0.89285624,143,13161,0.3177558459472656,False,REGULAR,USD
AAPL230616C00210000,put,2023-06-16,2022-12-09 19:42:44,210.0,0.73,0.62,0.68,0.030000031,4.285719,3,11019,0.3161689477539062,False,REGULAR,USD
AAPL230616C00220000,put,2023-06-16,2022-12-09 20:30:56,220.0,0.44,0.38,0.42,0.02000001,4.7619076,47,6479,0.31690136230468746,False,REGULAR,USD
AAPL230616C00230000,put,2023-06-16,2022-12-07 19:01:57,230.0,0.25,0.23,0.27,-0.00999999,-3.8461502,5,4432,0.3198310205078124,False,REGULAR,USD
AAPL230616C00240000,put,2023-06-16,2022-12-07 16:54:25,240.0,0.18,0.13,0.18,0.0,0.0,3,7785,0.3242255078124999,False,REGULAR,USD
AAPL230616C00250000,put,2023-06-16,2022-12-09 18:41:13,250.0,0.13,0.1,0.12,0.009999998,8.333332,6,13724,0.3276434423828125,False,REGULAR,USD
AAPL230616C00260000,put,2023-06-16,2022-12-08 20:09:10,260.0,0.09,0.06,0.09,0.0,0.0,15,5508,0.3354558642578125,False,REGULAR,USD
AAPL230616C00270000,put,2023-06-16,2022-12-07 16:40:16,270.0,0.07,0.03,0.07,0.0,0.0,5,2278,0.3437565625,False,REGULAR,USD
AAPL230616C00280000,put,2023-06-16,2022-11-28 14:58:53,280.0,0.05,0.02,0.05,0.0,0.0,1,3636,0.34766277343749996,False,REGULAR,USD
AAPL230616C00290000,put,2023-06-16,2022-12-08 15:37:17,290.0,0.04,0.01,0.04,0.0,0.0,4,1994,0.35547519531249994,False,REGULAR,USD
AAPL230616C00300000,put,2023-06-16,2022-12-09 20:35:03,300.0,0.03,0.02,0.04,0.01,50.0,7,14171,0.3711000390625,False,REGULAR,USD
AAPL230721C00050000,call,2023-07-21,2022-11-30 14:39:23,50.0,92.3,92.95,93.85,0.0,0.0,1.0,6,0.8364274169921874,True,REGULAR,USD
AAPL230721C00055000,call,2023-07-21,2022-12-01 19:15:42,55.0,94.71,88.15,89.05,0.0,0.0,,3,0.7924825439453125,True,REGULAR,USD
AAPL230721C00060000,call,2023-07-21,2022-12-05 16:15:42,60.0,89.25,83.45,84.3,0.0,0.0,4.0,2533,0.7574487145996094,True,REGULAR,USD
AAPL230721C00065000,call,2023-07-21,2022-12-05 16:12:18,65.0,84.8,78.6,79.65,0.0,0.0,2.0,406,0.7192410888671875,True,REGULAR,USD
AAPL230721C00070000,call,2023-07-21,2022-12-08 16:31:01,70.0,74.85,74.05,74.8,0.0,0.0,2.0,225,0.6853058813476562,True,REGULAR,USD
AAPL230721C00075000,call,2023-07-21,2022-11-15 15:11:15,75.0,81.0,69.3,70.25,0.0,0.0,2.0,79,0.6543003320312502,True,REGULAR,USD
AAPL230721C00080000,call,2023-07-21,2022-12-06 18:57:03,80.0,66.65,64.65,65.6,0.0,0.0,4.0,50,0.6223182299804688,True,REGULAR,USD
AAPL230721C00085000,call,2023-07-21,2022-11-28 16:30:05,85.0,63.61,60.05,61.05,0.0,0.0,1.0,35,0.5938761315917969,True,REGULAR,USD
AAPL230721C00090000,call,2023-07-21,2022-11-30 19:53:58,90.0,59.9,55.65,56.45,0.0,0.0,7.0,1019,0.5677533459472657,True,REGULAR,USD
AAPL230721C00095000,call,2023-07-21,2022-12-09 20:06:54,95.0,53.37,51.4,52.0,2.7199974,5.370182,12.0,138,0.5465133239746094,True,REGULAR,USD
AAPL230721C00100000,call,2023-07-21,2022-12-09 20:06:54,100.0,49.05,47.25,47.55,2.7999992,6.0540524,12.0,138,0.5246629565429688,True,REGULAR,USD
AAPL230721C00105000,call,2023-07-21,2022-12-06 15:21:57,105.0,45.55,43.0,43.4,0.0,0.0,2.0,23,0.5039112109375,True,REGULAR,USD
AAPL230721C00110000,call,2023-07-21,2022-12-06 19:03:43,110.0,40.15,38.95,39.35,0.0,0.0,2.0,270,0.49182637084960945,True,REGULAR,USD
AAPL230721C00115000,call,2023-07-21,2022-12-09 15:44:46,115.0,36.0,34.95,35.35,-0.049999237,-0.13869414,2.0,299,0.471135659790039,True,REGULAR,USD
AAPL230721C00120000,call,2023-07-21,2022-12-07 14:36:10,120.0,32.5,31.2,31.7,0.0,0.0,2.0,295,0.4572808178710938,True,REGULAR,USD
AAPL230721C00125000,call,2023-07-21,2022-12-07 20:32:37,125.0,26.67,27.75,28.15,0.0,0.0,19.0,974,0.44214425048828127,True,REGULAR,USD
AAPL230721C00130000,call,2023-07-21,2022-12-07 18:12:09,130.0,23.72,24.3,24.7,0.0,0.0,6.0,1114,0.4256038885498047,True,REGULAR,USD
AAPL230721C00135000,call,2023-07-21,2022-12-07 19:30:03,135.0,20.8,21.15,21.55,0.0,0.0,13.0,843,0.4122983575439453,True,REGULAR,USD
AAPL230721C00140000,call,2023-07-21,2022-12-09 19:18:48,140.0,19.79,18.2,18.6,1.0900002,5.8288774,5.0,490,0.39929799926757814,True,REGULAR,USD
AAPL230721C00145000,call,2023-07-21,2022-12-09 20:05:59,145.0,16.8,15.65,15.95,0.75,4.6728973,12.0,542,0.3885559191894531,False,REGULAR,USD
AAPL230721C00150000,call,2023-07-21,2022-12-09 19:52:21,150.0,14.2,13.2,13.4,0.6999998,5.185184,46.0,1055,0.37531142272949214,False,REGULAR,USD
AAPL230721C00155000,call,2023-07-21,2022-12-09 20:17:27,155.0,11.87,11.05,11.25,0.8699999,7.90909,20.0,1265,0.36615624084472653,False,REGULAR,USD
AAPL230721C00160000,call,2023-07-21,2022-12-09 20:40:51,160.0,9.55,9.05,9.3,0.25,2.6881719,23.0,1574,0.35657381713867187,False,REGULAR,USD
AAPL230721C00165000,call,2023-07-21,2022-12-09 20:12:10,165.0,8.07,7.45,7.65,0.49999952,6.6050134,61.0,924,0.3490055334472656,False,REGULAR,USD
AAPL230721C00170000,call,2023-07-21,2022-12-09 20:36:37,170.0,6.5,6.05,6.2,0.4000001,6.557379,84.0,1395,0.3413151806640625,False,REGULAR,USD
AAPL230721C00175000,call,2023-07-21,2022-12-09 20:25:12,175.0,5.3,4.85,5.05,0.25,4.950495,363.0,3477,0.33649345153808596,False,REGULAR,USD
AAPL230721C00180000,call,2023-07-21,2022-12-09 20:58:53,180.0,3.97,3.85,4.0,-0.08000016,-1.9753126,14.0,2096,0.32959654785156245,False,REGULAR,USD
AAPL230721C00185000,call,2023-07-21,2022-12-09 16:12:11,185.0,3.55,3.05,3.2,0.20000005,5.970151,16.0,1415,0.32556826782226556,False,REGULAR,USD
AAPL230721C00190000,call,2023-07-21,2022-12-09 20:52:53,190.0,2.53,2.41,2.54,-0.00999999,-0.39370042,56.0,2474,0.3218451605224609,False,REGULAR,USD
AAPL230721C00195000,call,2023-07-21,2022-12-09 18:34:29,195.0,2.17,1.89,2.01,0.34000003,18.579235,10.0,977,0.31879343322753895,False,REGULAR,USD
AAPL230721C00200000,call,2023-07-21,2022-12-09 19:25:10,200.0,1.7,1.48,1.58,0.09000003,5.590064,60.0,2661,0.31592480957031244,False,REGULAR,USD
AAPL230721C00205000,call,2023-07-21,2022-12-09 15:37:19,205.0,1.26,1.16,1.25,0.0,0.0,2.0,341,0.3142158422851562,False,REGULAR,USD
AAPL230721C00210000,call,2023-07-21,2022-12-09 17:28:16,210.0,1.1,0.92,0.99,0.16000003,17.021278,2.0,2165,0.3129951513671875,False,REGULAR,USD
AAPL230721C00215000,call,2023-07-21,2022-12-09 17:03:56,215.0,0.9,0.74,0.8,0.099999964,12.499995,2.0,280,0.3133613586425781,False,REGULAR,USD
AAPL230721C00220000,call,2023-07-21,2022-12-09 15:35:00,220.0,0.63,0.58,0.63,0.01999998,3.2786853,2.0,5827,0.3122627368164062,False,REGULAR,USD
AAPL230721C00225000,call,2023-07-21,2022-12-09 15:14:18,225.0,0.48,0.46,0.5,-0.02000001,-4.000002,2.0,127,0.3117744604492187,False,REGULAR,USD
AAPL230721C00230000,call,2023-07-21,2022-12-09 16:51:38,230.0,0.42,0.36,0.4,0.01999998,4.999995,5.0,2488,0.31201859863281245,False,REGULAR,USD
AAPL230721C00235000,call,2023-07-21,2022-12-07 15:45:29,235.0,0.32,0.28,0.33,0.0,0.0,2.0,15,0.313483427734375,False,REGULAR,USD
AAPL230721C00240000,call,2023-07-21,2022-12-07 16:14:08,240.0,0.25,0.22,0.27,0.0,0.0,2.0,559,0.3147041186523437,False,REGULAR,USD
AAPL230721C00245000,call,2023-07-21,2022-12-01 20:31:35,245.0,0.29,0.19,0.22,0.0,0.0,,6,0.3156806713867187,False,REGULAR,USD
AAPL230721C00250000,call,2023-07-21,2022-12-08 17:46:20,250.0,0.18,0.15,0.18,0.0,0.0,2.0,889,0.31690136230468746,False,REGULAR,USD
AAPL230721C00260000,call,2023-07-21,2022-11-30 19:00:53,260.0,0.16,0.09,0.13,0.0,0.0,1.0,970,0.32129584960937496,False,REGULAR,USD
AAPL230721C00270000,call,2023-07-21,2022-12-08 14:30:01,270.0,0.09,0.08,0.1,0.0,0.0,10.0,783,0.32813171874999997,False,REGULAR,USD
AAPL230721C00280000,call,2023-07-21,2022-12-09 20:57:02,280.0,0.06,0.04,0.08,-0.02,-25.0,1.0,2566,0.335944140625,False,REGULAR,USD
AAPL230721C00050000,put,2023-07-21,2022-11-30 14:39:23,50.0,92.3,92.95,93.85,0.0,0.0,1.0,6,0.8364274169921874,True,REGULAR,USD
AAPL230721C00055000,put,2023-07-21,2022-12-01 19:15:42,55.0,94.71,88.15,89.05,0.0,0.0,,3,0.7924825439453125,True,REGULAR,USD
AAPL230721C00060000,put,2023-07-21,2022-12-05 16:15:42,60.0,89.25,83.45,84.3,0.0,0.0,4.0,2533,0.7574487145996094,True,REGULAR,USD
AAPL230721C00065000,put,2023-07-21,2022-12-05 16:12:18,65.0,84.8,78.6,79.65,0.0,0.0,2.0,406,0.7192410888671875,True,REGULAR,USD
AAPL230721C00070000,put,2023-07-21,2022-12-08 16:31:01,70.0,74.85,74.05,74.8,0.0,0.0,2.0,225,0.6853058813476562,True,REGULAR,USD
AAPL230721C00075000,put,2023-07-21,2022-11-15 15:11:15,75.0,81.0,69.3,70.25,0.0,0.0,2.0,79,0.6543003320312502,True,REGULAR,USD
AAPL230721C00080000,put,2023-07-21,2022-12-06 18:57:03,80.0,66.65,64.65,65.6,0.0,0.0,4.0,50,0.6223182299804688,True,REGULAR,USD
AAPL230721C00085000,put,2023-07-21,2022-11-28 16:30:05,85.0,63.61,60.05,61.05,0.0,0.0,1.0,35,0.5938761315917969,True,REGULAR,USD
AAPL230721C00090000,put,2023-07-21,2022-11-30 19:53:58,90.0,59.9,55.65,56.45,0.0,0.0,7.0,1019,0.5677533459472657,True,REGULAR,USD
AAPL230721C00095000,put,2023-07-21,2022-12-09 20:06:54,95.0,53.37,51.4,52.0,2.7199974,5.370182,12.0,138,0.5465133239746094,True,REGULAR,USD
AAPL230721C00100000,put,2023-07-21,2022-12-09 20:06:54,100.0,49.05,47.25,47.55,2.7999992,6.0540524,12.0,138,0.5246629565429688,True,REGULAR,USD
AAPL230721C00105000,put,2023-07-21,2022-12-06 15:21:57,105.0,45.55,43.0,43.4,0.0,0.0,2.0,23,0.5039112109375,True,REGULAR,USD
AAPL230721C00110000,put,2023-07-21,2022-12-06 19:03:43,110.0,40.15,38.95,39.35,0.0,0.0,2.0,270,0.49182637084960945,True,REGULAR,USD
AAPL230721C00115000,put,2023-07-21,2022-12-09 15:44:46,115.0,36.0,34.95,35.35,-0.049999237,-0.13869414,2.0,299,0.471135659790039,True,REGULAR,USD
AAPL230721C00120000,put,2023-07-21,2022-12-07 14:36:10,120.0,32.5,31.2,31.7,0.0,0.0,2.0,295,0.4572808178710938,True,REGULAR,USD
AAPL230721C00125000,put,2023-07-21,2022-12-07 20:32:37,125.0,26.67,27.75,28.15,0.0,0.0,19.0,974,0.44214425048828127,True,REGULAR,USD
AAPL230721C00130000,put,2023-07-21,2022-12-07 18:12:09,130.0,23.72,24.3,24.7,0.0,0.0,6.0,1114,0.4256038885498047,True,REGULAR,USD
AAPL230721C00135000,put,2023-07-21,2022-12-07 19:30:03,135.0,20.8,21.15,21.55,0.0,0.0,13.0,843,0.4122983575439453,True,REGULAR,USD
AAPL230721C00140000,put,2023-07-21,2022-12-09 19:18:48,140.0,19.79,18.2,18.6,1.0900002,5.8288774,5.0,490,0.39929799926757814,True,REGULAR,USD
AAPL230721C00145000,put,2023-07-21,2022-12-09 20:05:59,145.0,16.8,15.65,15.95,0.75,4.6728973,12.0,542,0.3885559191894531,False,REGULAR,USD
AAPL230721C00150000,put,2023-07-21,2022-12-09 19:52:21,150.0,14.2,13.2,13.4,0.6999998,5.185184,46.0,1055,0.37531142272949214,False,REGULAR,USD
AAPL230721C00155000,put,2023-07-21,2022-12-09 20:17:27,155.0,11.87,11.05,11.25,0.8699999,7.90909,20.0,1265,0.36615624084472653,False,REGULAR,USD
AAPL230721C00160000,put,2023-07-21,2022-12-09 20:40:51,160.0,9.55,9.05,9.3,0.25,2.6881719,23.0,1574,0.35657381713867187,False,REGULAR,USD
AAPL230721C00165000,put,2023-07-21,2022-12-09 20:12:10,165.0,8.07,7.45,7.65,0.49999952,6.6050134,61.0,924,0.3490055334472656,False,REGULAR,USD
AAPL230721C00170000,put,2023-07-21,2022-12-09 20:36:37,170.0,6.5,6.05,6.2,0.4000001,6.557379,84.0,1395,0.3413151806640625,False,REGULAR,USD
AAPL230721C00175000,put,2023-07-21,2022-12-09 20:25:12,175.0,5.3,4.85,5.05,0.25,4.950495,363.0,3477,0.33649345153808596,False,REGULAR,USD
AAPL230721C00180000,put,2023-07-21,2022-12-09 20:58:53,180.0,3.97,3.85,4.0,-0.08000016,-1.9753126,14.0,2096,0.32959654785156245,False,REGULAR,USD
AAPL230721C00185000,put,2023-07-21,2022-12-09 16:12:11,185.0,3.55,3.05,3.2,0.20000005,5.970151,16.0,1415,0.32556826782226556,False,REGULAR,USD
AAPL230721C00190000,put,2023-07-21,2022-12-09 20:52:53,190.0,2.53,2.41,2.54,-0.00999999,-0.39370042,56.0,2474,0.3218451605224609,False,REGULAR,USD
AAPL230721C00195000,put,2023-07-21,2022-12-09 18:34:29,195.0,2.17,1.89,2.01,0.34000003,18.579235,10.0,977,0.31879343322753895,False,REGULAR,USD
AAPL230721C00200000,put,2023-07-21,2022-12-09 19:25:10,200.0,1.7,1.48,1.58,0.09000003,5.590064,60.0,2661,0.31592480957031244,False,REGULAR,USD
AAPL230721C00205000,put,2023-07-21,2022-12-09 15:37:19,205.0,1.26,1.16,1.25,0.0,0.0,2.0,341,0.3142158422851562,False,REGULAR,USD
AAPL230721C00210000,put,2023-07-21,2022-12-09 17:28:16,210.0,1.1,0.92,0.99,0.16000003,17.021278,2.0,2165,0.3129951513671875,False,REGULAR,USD
AAPL230721C00215000,put,2023-07-21,2022-12-09 17:03:56,215.0,0.9,0.74,0.8,0.099999964,12.499995,2.0,280,0.3133613586425781,False,REGULAR,USD
AAPL230721C00220000,put,2023-07-21,2022-12-09 15:35:00,220.0,0.63,0.58,0.63,0.01999998,3.2786853,2.0,5827,0.3122627368164062,False,REGULAR,USD
AAPL230721C00225000,put,2023-07-21,2022-12-09 15:14:18,225.0,0.48,0.46,0.5,-0.02000001,-4.000002,2.0,127,0.3117744604492187,False,REGULAR,USD
AAPL230721C00230000,put,2023-07-21,2022-12-09 16:51:38,230.0,0.42,0.36,0.4,0.01999998,4.999995,5.0,2488,0.31201859863281245,False,REGULAR,USD
AAPL230721C00235000,put,2023-07-21,2022-12-07 15:45:29,235.0,0.32,0.28,0.33,0.0,0.0,2.0,15,0.313483427734375,False,REGULAR,USD
AAPL230721C00240000,put,2023-07-21,2022-12-07 16:14:08,240.0,0.25,0.22,0.27,0.0,0.0,2.0,559,0.3147041186523437,False,REGULAR,USD
AAPL230721C00245000,put,2023-07-21,2022-12-01 20:31:35,245.0,0.29,0.19,0.22,0.0,0.0,,6,0.3156806713867187,False,REGULAR,USD
AAPL230721C00250000,put,2023-07-21,2022-12-08 17:46:20,250.0,0.18,0.15,0.18,0.0,0.0,2.0,889,0.31690136230468746,False,REGULAR,USD
AAPL230721C00260000,put,2023-07-21,2022-11-30 19:00:53,260.0,0.16,0.09,0.13,0.0,0.0,1.0,970,0.32129584960937496,False,REGULAR,USD
AAPL230721C00270000,put,2023-07-21,2022-12-08 14:30:01,270.0,0.09,0.08,0.1,0.0,0.0,10.0,783,0.32813171874999997,False,REGULAR,USD
AAPL230721C00280000,put,2023-07-21,2022-12-09 20:57:02,280.0,0.06,0.04,0.08,-0.02,-25.0,1.0,2566,0.335944140625,False,REGULAR,USD
AAPL230915C00070000,call,2023-09-15,2022-12-09 20:43:38,70.0,75.15,74.5,75.6,0.15000153,0.20000203,5,6046,0.6549106774902345,True,REGULAR,USD
AAPL230915C00075000,call,2023-09-15,2022-12-06 15:22:36,75.0,72.75,69.8,71.05,0.0,0.0,56,1401,0.6237830590820312,True,REGULAR,USD
AAPL230915C00080000,call,2023-09-15,2022-12-06 18:57:20,80.0,67.35,65.25,66.6,0.0,0.0,4,633,0.5988199298095704,True,REGULAR,USD
AAPL230915C00085000,call,2023-09-15,2022-12-08 18:11:01,85.0,61.7,60.8,61.85,0.0,0.0,2,709,0.5677533459472657,True,REGULAR,USD
AAPL230915C00090000,call,2023-09-15,2022-12-07 17:33:17,90.0,56.65,56.75,57.45,0.8500023,1.5233016,5,1381,0.5520674676513673,True,REGULAR,USD
AAPL230915C00095000,call,2023-09-15,2022-12-09 20:59:50,95.0,52.5,52.4,53.15,-1.0200005,-1.9058304,1,403,0.5295457202148439,True,REGULAR,USD
AAPL230915C00100000,call,2023-09-15,2022-12-09 19:24:31,100.0,50.45,48.35,49.0,1.1300011,2.291162,3,3766,0.5129443237304687,True,REGULAR,USD
AAPL230915C00105000,call,2023-09-15,2022-12-05 16:15:11,105.0,49.25,43.9,45.0,0.0,0.0,16,564,0.5065967309570312,True,REGULAR,USD
AAPL230915C00110000,call,2023-09-15,2022-12-05 17:02:43,110.0,44.38,40.1,40.95,0.0,0.0,35,897,0.4854787780761719,True,REGULAR,USD
AAPL230915C00115000,call,2023-09-15,2022-12-09 17:45:00,115.0,38.91,36.45,37.05,-1.1800003,-2.9433782,1,1050,0.46628341339111334,True,REGULAR,USD
AAPL230915C00120000,call,2023-09-15,2022-12-09 18:57:50,120.0,34.45,32.9,33.35,0.79999924,2.377412,5,3034,0.4496209823608398,True,REGULAR,USD
AAPL230915C00125000,call,2023-09-15,2022-12-09 20:16:31,125.0,31.15,29.45,29.95,2.1499996,7.4137917,5,2568,0.4371394177246094,True,REGULAR,USD
AAPL230915C00130000,call,2023-09-15,2022-12-09 17:52:51,130.0,28.15,26.2,26.65,1.1299992,4.182084,29,2546,0.4236202658081054,True,REGULAR,USD
AAPL230915C00135000,call,2023-09-15,2022-12-09 17:54:59,135.0,24.89,23.15,23.65,1.2399998,5.2431283,5,2236,0.41321387573242185,True,REGULAR,USD
AAPL230915C00140000,call,2023-09-15,2022-12-09 20:32:02,140.0,21.5,20.2,20.8,1.0,4.8780484,39,2478,0.4023497265625,True,REGULAR,USD
AAPL230915C00145000,call,2023-09-15,2022-12-09 20:32:02,145.0,18.85,17.7,18.0,0.75,4.1436462,27,4038,0.38892212646484375,False,REGULAR,USD
AAPL230915C00150000,call,2023-09-15,2022-12-09 17:28:28,150.0,16.9,15.2,15.65,1.2399998,7.9182615,9,4172,0.38089608367919914,False,REGULAR,USD
AAPL230915C00155000,call,2023-09-15,2022-12-09 20:49:11,155.0,13.6,13.05,13.4,0.13000011,0.96510845,16,2958,0.37106952178955077,False,REGULAR,USD
AAPL230915C00160000,call,2023-09-15,2022-12-09 20:32:52,160.0,11.85,11.15,11.4,0.44000053,3.856271,105,8056,0.36246365081787113,False,REGULAR,USD
AAPL230915C00165000,call,2023-09-15,2022-12-09 20:10:40,165.0,10.14,9.35,9.75,0.42000008,4.3209887,44,4264,0.35727571441650385,False,REGULAR,USD
AAPL230915C00170000,call,2023-09-15,2022-12-09 20:43:02,170.0,8.25,7.75,8.2,0.14999962,1.851847,14,5821,0.3504398452758788,False,REGULAR,USD
AAPL230915C00175000,call,2023-09-15,2022-12-09 20:48:28,175.0,6.9,6.55,6.8,0.22000027,3.2934175,18,10022,0.3430546652221679,False,REGULAR,USD
AAPL230915C00180000,call,2023-09-15,2022-12-09 20:54:07,180.0,5.5,5.45,5.7,-0.05000019,-0.9009043,285,11037,0.3389348333740234,False,REGULAR,USD
AAPL230915C00185000,call,2023-09-15,2022-12-09 17:51:40,185.0,5.14,4.4,4.9,0.5999999,13.2158575,35,9379,0.3390569024658203,False,REGULAR,USD
AAPL230915C00190000,call,2023-09-15,2022-12-09 20:26:29,190.0,4.0,3.6,3.95,0.21000004,5.540898,1536,2784,0.33185482604980465,False,REGULAR,USD
